image_path,gt_class,pred_class,gt_caption,pred_caption,bleu4
agama/343.jpg,agama,agama,an agama with tactile - looking scales and a pronounced dorsal line.,an agama with tactile looking scales and a pronounced dorsal line,0.6407117598241614
agama/373.jpg,agama,agama,an agama featuring spiny scale ridges and a thickened torso.,an agama with tactile looking scales and a pronounced dorsal line,0.05637560315259291
agama/399.jpg,agama,agama,an agama featuring spiny scale ridges and a thickened torso.,an agama with tactile looking scales and a pronounced dorsal line,0.05637560315259291
agama/404.jpg,agama,agama,an agama with tactile - looking scales and a pronounced dorsal line.,an agama with tactile looking scales and a pronounced dorsal line,0.6407117598241614
agama/433.jpg,agama,agama,an agama with sharply defined scales and a strong angular head.,an agama with tactile looking scales and a pronounced dorsal line,0.15690219308813547
agama/456.jpg,agama,agama,an agama with textured scales and a robust elongated body structure.,an agama with tactile looking scales and a pronounced dorsal line,0.15690219308813547
agama/459.jpg,agama,agama,an african chameleon featuring polygonal scale and a prehensile tail structure.,an agama with tactile looking scales and a pronounced dorsal line,0.04411629359322707
agama/467.jpg,agama,african_chameleon,an agama characterized by armored skin texture and a compact build.,an african chameleon with knobby cranial contours and finely tessellated scales,0.022416933501922302
agama/471.jpg,agama,agama,an agama characterized by armored skin texture and a compact build.,an agama with tactile looking scales and a pronounced dorsal line,0.05637560315259291
agaric/009.jpg,agaric,agaric,an agaric with a saturated scarlet cap and clean symmetrical shape.,an agaric with a bright red cap covered in scattered white speckles,0.22416933501922293
agaric/016.jpg,agaric,agaric,an agaric with a saturated scarlet cap and clean symmetrical shape.,the agaric shows intense red pigmentation with contrasting white spots,0.022710171642664416
agaric/031.jpg,agaric,agaric,an agaric with a saturated scarlet cap and clean symmetrical shape.,a professional clear photo of agaric,0.021099385422893017
agaric/035.jpg,agaric,agaric,an agaric with a bright red cap covered in scattered white speckles.,an agaric with a bright red cap covered in scattered white speckles,0.9036020036098448
agaric/041.jpg,agaric,agaric,an agaric with a bright red cap covered in scattered white speckles.,an agaric with a bright red cap covered in scattered white speckles,0.9036020036098448
agaric/068.jpg,agaric,agaric,the agaric displays a vivid crimson surface and a smooth rounded cap.,an agaric with a bright red cap covered in scattered white speckles,0.020255986027125642
agaric/090.jpg,agaric,agaric,an agaric with a saturated scarlet cap and clean symmetrical shape.,an agaric with a bright red cap covered in scattered white speckles,0.22416933501922293
agaric/127.jpg,agaric,agaric,an agaric with a bright red cap covered in scattered white speckles.,an agaric with a bright red cap covered in scattered white speckles,0.9036020036098448
agaric/173.jpg,agaric,agaric,an agaric featuring glossy red coloration and a pale cylindrical stem.,an agaric with a bright red cap covered in scattered white speckles,0.0428361950754725
agaric/183.jpg,agaric,agaric,an agaric with a bright red cap covered in scattered white speckles.,an agaric with a bright red cap covered in scattered white speckles,0.9036020036098448
agaric/217.jpg,agaric,agaric,an agaric featuring glossy red coloration and a pale cylindrical stem.,the agaric shows intense red pigmentation with contrasting white spots,0.022710171642664416
agaric/245.jpg,agaric,agaric,the agaric shows intense red pigmentation with contrasting white spots.,an agaric with a bright red cap covered in scattered white speckles,0.024088562704853513
agaric/274.jpg,agaric,bolete,a bolete showing a bulbous stem and a wide cap surface.,a bolete with a thick stem and a broad rounded cap,0.12760671487807074
agaric/278.jpg,agaric,agaric,an agaric with a bright red cap covered in scattered white speckles.,an agaric with a bright red cap covered in scattered white speckles,0.9036020036098448
agaric/362.jpg,agaric,agaric,an agaric featuring glossy red coloration and a pale cylindrical stem.,a professional clear photo of agaric,0.021099385422893017
agaric/392.jpg,agaric,agaric,an agaric with a bright red cap covered in scattered white speckles.,an agaric with a bright red cap covered in scattered white speckles,0.9036020036098448
agaric/454.jpg,agaric,agaric,a bolete featuring a firm stalk and a broad mushroom form.,a professional clear photo of agaric,0.01774239756616722
agaric/467.jpg,agaric,agaric,an agaric with a saturated scarlet cap and clean symmetrical shape.,an agaric with a bright red cap covered in scattered white speckles,0.22416933501922293
agaric/475.jpg,agaric,agaric,the agaric displays a vivid crimson surface and a smooth rounded cap.,a professional clear photo of agaric,0.01786024416690236
agaric/514.jpg,agaric,agaric,the agaric displays a vivid crimson surface and a smooth rounded cap.,the agaric shows intense red pigmentation with contrasting white spots,0.0365418868430952
agaric/562.jpg,agaric,agaric,a professional clear photo of agaric.,a professional clear photo of agaric,0.7598356856515925
agaric/563.jpg,agaric,agaric,the agaric displays a vivid crimson surface and a smooth rounded cap.,the agaric shows intense red pigmentation with contrasting white spots,0.0365418868430952
agaric/577.jpg,agaric,agaric,an agaric with a bright red cap covered in scattered white speckles.,the agaric shows intense red pigmentation with contrasting white spots,0.02443703255186539
agaric/580.jpg,agaric,agaric,the agaric shows intense red pigmentation with contrasting white spots.,the agaric shows intense red pigmentation with contrasting white spots,0.8801117367933934
agaric/593.jpg,agaric,agaric,an agaric featuring glossy red coloration and a pale cylindrical stem.,an agaric with a bright red cap covered in scattered white speckles,0.0428361950754725
agaric/616.jpg,agaric,bolete,the agaric shows intense red pigmentation with contrasting white spots.,a bolete with a thick stem and a broad rounded cap,0.018850319022747353
agaric/637.jpg,agaric,bolete,a bolete showing a firm structure.,a bolete with a thick stem and a broad rounded cap,0.04411629359322707
agaric/663.jpg,agaric,agaric,a professional clear photo of agaric.,an agaric with a bright red cap covered in scattered white speckles,0.017033186037639283
agaric/668.jpg,agaric,agaric,an agaric with a bright red cap covered in scattered white speckles.,an agaric with a bright red cap covered in scattered white speckles,0.9036020036098448
agaric/699.jpg,agaric,agaric,an agaric with a saturated scarlet cap and clean symmetrical shape.,an agaric with a bright red cap covered in scattered white speckles,0.22416933501922293
airedale/007.jpg,airedale,airedale,an airedale with wiry coarse fur and a rectangular canine head shape.,an airedale with rough tactile coat texture and balanced proportions,0.09189798020039786
